,text,labels
18194,convert 500 miles to km ?,OTRO
30799,what is the least number of square tiles required to pave the floor of a room 10 m 17 cm long and 9 m 9 cm broad ?,OTRO
23579,"two pipes can fill the cistern in 10 hr and 12 hr respectively , while the third empty it in 20 hr . if all pipes are opened simultaneously , then the cistern will be filled in",OTRO
26877,"mariah has decided to hire three workers . to determine whom she will hire , she has selected a group of 12 candidates . she plans to have one working interview with 3 of the 12 candidates every day to see how well they work together . how many days will it take her to have working interviews with all the different combinations of job candidates ?",OTRO
37223,a train 100 m long is running with a speed of 68 kmph . in what time will it pass a man who is running at 8 kmph in the same direction in which the train is going ?,OTRO
36044,"the speed of a boat in still water is 15 km / hr and the rate of current is 3 km / hr . the distance travelled downstream in 12 minutes is. There are numbers like 15, 3, 12. Use them and decide the answer, but the exact operation is not clearly stated.",OTRO
14510,"walking with 4 / 5 of my usual speed , i arrive at the bus stop 10 minutes later than normal . how many minutes does it take to walk to the bus stop at my usual speed ?",OTRO
32533,a can do a work in 24 days and b can do it in 16 days . in how many days a and b can do the work ?,OTRO
26914,how many seconds will a 400 meter long train take to cross a man walking with a speed of 3 km / hr in the direction of the moving train if the speed of the train is 63 km / hr ?,OTRO
13997,"Using the information given, the speed of a boat in still water is 20 km / hr and the rate of current is 5 km / hr . the distance traveled downstream in 15 minutes is",OTRO
11958,a river 3 m deep and 36 m wide is flowing at the rate of 2 kmph the amount of water that runs into the sea per minute is ?,OTRO
17247,"two pipes a and b can fill a cistern in 20 and 30 minutes respectively , and a third pipe c can empty it in 60 minutes . how long will it take to fill the cistern if all the three are opened at the same time ?",OTRO
31777,"how many different ways can 2 students be seated in a row of 8 desks , so that there is always at least one empty desk between the students ?",OTRO
12754,"if 42 men do a work in 25 days , in how many days will 50 men do it ?",OTRO
9843,a boat can travel with a speed of 13 km / hr in still water . if the speed of the stream is 4 km / hr . find the time taken by the boat to go 68 km downstream ?. Then answer it somehow from the given data.,OTRO
25646,"there are 15 stations between hyderabad and bangalore . how many second class tickets have to be printed , so that a passenger can travel from any station to any other station ?",OTRO
14911,"in a 1000 m race , a beats b by 200 meters or 25 seconds . find the speed of b ?",OTRO
25674,the reciprocal of the hcf and lcm of two are 1 / 13 and 1 / 312 . if one of the number is 24 then other no . is,OTRO
32579,"a car traveling at a certain constant speed takes 2 seconds longer to travel 1 kilometer than it would take to travel 1 kilometer at 60 kilometers per hour . at what speed , in kilometers per hour , is the car traveling ?",OTRO
7729,"if 5 machines can produce 20 units in 10 hours , how long would it take 25 to produce 100 units ?",OTRO
31432,two trains are moving in opposite directions at 60 km / hr and 90 km / hr . their lengths are 1.10 km and 1.4 km respectively . the time taken by the slower train to cross the faster train in seconds is ?,OTRO
17933,"a can do a job in 15 days and b in 30 days . if they work on it together for 4 days , then the fraction of the work that is left is ?",OTRO
12900,"if dev works alone he will take 20 more hours to complete a task than if he worked with tina to complete the task . if tina works alone , she will take 5 more hours to complete the complete the task , then if she worked with dev to complete the task ? what is the ratio of the time taken by dev to that taken by tina if each of them worked alone to complete the task ?",OTRO
26144,"n people were sitting on a circular manner , if each of two present in the party except the pairs were adjacent sang a song , if a song lasted for 2 mins and 28 minutes was taken for singing song , find n",OTRO
31882,"a man traveled a total distance of 900 km . he traveled one - third of the whole trip by plane and the distance traveled by train is one - half of the distance traveled by bus . if he traveled by train , plane and bus , how many kilometers did he travel by bus ?",OTRO
37439,two trains of length 120 m and 300 m are running towards each other on parallel lines at 42 kmph and 30 kmph respectively . in what time will they be clear of each other from the moment they meet ?,OTRO
37859,a train 440 m long is running with a speed of 60 km / hr . in what time will it pass a man who is running at 6 km / hr in the direction opposite to that in which the train is going ?,OTRO
17119,"a car traveling at a certain constant speed takes 10 seconds longer to travel 1 kilometer than it would take to travel 1 kilometer at 40 kilometers per hour . at what speed , in kilometers per hour , is the car traveling ?",OTRO
18941,"a train 225 m long passes a man , running at 5 km / hr in the same direction in which the train is going , in 10 seconds . the speed of the train is :",OTRO
28686,"Using 175, 8, 10 and the thing about thief, spotted, policeman, distance, meters, choose or calculate the answer.",OTRO
16001,a train sets off at 9 : 00 am at the speed of 70 km / h . another train starts at 9 : 30 am in the same direction at the rate of 84 km / h . at what time will the second train catch the first train ?,OTRO
17339,a car gets 40 kilometers per gallon of gasoline . how many gallons of gasoline would the car need to travel 220 kilometers ?,OTRO
6724,a person crosses a 500 m long street in 4 minutes . what is his speed in km per hour ?,OTRO
24144,"a man sitting in a train which is traveling at 40 kmph observes that a goods train , traveling in opposite direction , takes 9 seconds to pass him . if the goods train is 280 m long , find its speed . ?",OTRO
35826,"car x began traveling at an average speed of 35 miles per hour . ... with 35, 72, 65. The question is missing some details, answer it.",OTRO
8745,"a man sitting in a train which is traveling at 50 kmph observes that a goods train , traveling in opposite direction , takes 9 seconds to pass him . if the goods train is 280 m long , find its speed . ?",OTRO
19059,"due to construction , the speed limit along an 9 - mile section of highway is reduced from 55 miles per hour to 20 miles per hour . approximately how many minutes more will it take to travel along this section of highway at the new speed limit than it would have taken at the old speed limit ?",OTRO
24572,"man can row upstream at 10 kmph and downstream at 20 kmph , and then find the speed of the man in still water ?",OTRO
33966,a goods train runs at the speed of 72 km / hr and crosses a 210 m long platform in 26 sec . what is the length of the goods train ?,OTRO
687,"a take twice as much time as b or thrice as much time to finish a piece of work . working together , they can finish the work in 7 days . b can do the work alone in ?",OTRO
32021,a person can row at 9 kmph and still water . he takes 6 1 / 2 hours to row from a to b and back . what is the distance between a and b if the speed of the stream is 1 kmph ?,OTRO
30690,the speed of a train is 120 kmph . what is the distance covered by it in 8 minutes ?,OTRO
32010,"a 70 cm long wire is to be cut into two pieces so that one piece will be 2 / 5 th of the other , how many centimeters will the shorter piece be ?",OTRO
15873,"a barrel full of beer has 2 taps one midway , , which draw a litre in 6 minutes and the other at the bottom , which draws a litre in 4 minutes . the lower tap is lower normally used after the level of beer in the barrel is lower than midway . the capacity of the barrel is 36 litres . a new assistant opens the lower tap when the barrel is full and draws out some beer . as a result the lower tap has been used 24 minutes before the usual time . for how long was the beer drawn out by the new assistant ?",OTRO
22443,"working alone at their respective constant rates , a can complete a task in ‘ a ’ days and b in ‘ b ’ days . they take turns in doing the task with each working 2 days at a time . if a starts they finish the task in exactly 12 days . if b starts , they take half a day more . how long does it take to complete the task if they both work together ?",OTRO
22777,"a crow leaves its nest , and flies back and forth from its nest to a nearby ditch to gather worms . the distance between the nest and the ditch is 400 meters . in one and a half hours , the crow manages to bring worms to its nest 15 times . what is the speed of the crow in kilometers per hour ?",OTRO
172,"a 1 k . m . long wire is held by n poles . if one pole is removed, the length of the gap becomes 12 / 3 m . what is, more or less, the number of poles initially ?",OTRO
32725,"a metallic sphere of radius 12 cm is melted and drawn into a wire , whose radius of cross ... with 12. The question is missing some details, answer it.",OTRO
29096,"Using the information given, if a car went the first third of the distance at 80 kmh, the second third at 15 kmh, and the last third at 48 kmh, what was the average speed of the car for the entire trip ?",OTRO
11959,a train traveling at 100 kmph overtakes a motorbike traveling at 64 kmph in 20 seconds . what is the length of the train in meters ?,OTRO
19791,two trains are moving in the same direction at 72 kmph and 36 kmph . the faster train crosses a man in the slower train in 37 seconds . find the length of the faster train ?,OTRO
15325,how many inches are in 2000 millimeters ? ( round your answer to the nearest hundredth of of an inch ) .,OTRO
6397,"if the perimeter of a rectangular house is 1400 m , its length when its breadth is 300 m is ?",OTRO
25718,"Using the information given, a rock is dropped into a well and the distance traveled is 16 t 2 feet, where t is the time . if the water splash is heard 3 seconds after the rock was dropped, and that the speed of sound is 1100 ft / sec, approximate the height of the well ?",OTRO
8447,the length of minute hand of a clock is 5.4 cm . what is the area covered by this in 10 minutes,OTRO
18573,"a certain electric - company plan offers customers reduced rates for electricity used between 8 p . m . and 8 a . m . weekdays and 24 hours a day saturdays and sundays . under this plan , the reduced rates q apply to what fraction of a week ?",OTRO
28117,"the inner circumference of a circular race track , 14 m wide is 440 m . find the radius of the outer circle .",OTRO
18331,a person can row at 9 kmph and still water . he takes 8 1 / 2 hours to row from a to b and back . what is the distance between a and b if the speed of the stream is 1 kmph ?,OTRO
15859,ravi covers a distance of 900 mtrs in 180 secs . find his speed in kmph ?,OTRO
15401,how many pieces of 85 cm length can be cut from a rod of 29.75 meters long ?,OTRO
21496,"a store has 10 bottles of juice , including 5 bottles of apple juice . in the evening , 6 bottles of juice are sold one by one . what is the probability of selling 4 bottles of apple juice among the 6 bottles ? assume that every bottle has an equal chance of being bought .",OTRO
9760,"a tank can supply water to a village for 100 days . if a leak at the bottom of the tank drains out 10 liters per day , the. There are numbers like 100, 10, 75, 20. Use them and decide the answer, but the exact operation is not clearly stated.",OTRO
13989,"two different primes may be said torhymearound an integer if they are the same distance from the integer on the number line . for instance , 3 and 7 rhyme around 5 . what integer w between 1 and 20 , inclusive , has the greatest number of distinct rhyming primes around it ?",OTRO
24230,"About interconnected, circular, gears, travel, circumferential: two interconnected , circular gears travel at the same circumferential rate . if gear a has a diameter of 20 centimeters and gear b has a diameter of 50 centimeters. Find the result from the information, although some parts are not explicit.",OTRO
36626,"a train of 25 carriages , each of 60 meters length , when an engine also of 60 meters length is running at a speed of 60 kmph . in what time will the train cross a bridge 2.5 km long ?",OTRO
25370,if the wheel is 14 cm then the number of revolutions to cover a distance of 1232 cm is ?,OTRO
27747,"a certain car increased its average speed by 5 miles per hour in each successive 5 - minute interval after the first interval . if in the first 5 - minute interval its average speed was 26 miles per hour , how many miles did the car travel in the third 5 - minute interval ?",OTRO
1795,"deliver, order, time, company, make. Numbers: 25, 3, 5, 100. What is it?",OTRO
26437,"Using the information given, two trains of length 90 m and 100 m are 200 m apart . they start moving towards each other on parallel tracks, at speeds 71 kmph and 89 kmph . after how much time will the trains meet ?",OTRO
26713,"find the area of trapezium whose parallel sides are 24 cm and 18 cm long , and the distance between them is 15 cm .",OTRO
17818,"There is a problem about train, covers, distance, takes, pass; 18, 3, 4; not sure which part is needed, find the answer.",OTRO
18355,a 140 m long train is running at a speed of 55 km / hr . it crossed a platform of length 520 m in ?,OTRO
36511,a train of length 250 m crosses a bridge of length 150 m in 25 seconds . what is the speed of train ?,OTRO
29241,a boy is traveling from his house to school at 3 km / hr and reached school 9 minutes late . next day he traveled 4 km / hr and reached 6 minutes early . then find the distance between house and school ?,OTRO
34500,"the length of the bridge , which a train 120 meters long and travelling at 45 km / hr can cross in 30 seconds , is ?",OTRO
179,what is the angle between the minute and the hour hand of the clock which shows 12 : 24 ?,OTRO
4901,"a tank is filled in 10 hours by 3 pipes a , b and c . the pipe c is twice as fast as b and b is twice as fast as a . how much time will pipe a alone take to fill the tank ?",OTRO
17735,"a train passes a platform in 22 seconds . the same train passes a man standing on the platform in 20 seconds . if the speed of the train is 54 km / hr , the length of the platform is",OTRO
28081,a train running at a speed of 36 kmph crosses an electric pole in 12 seconds . in how much time will it cross a 320 m long platform ?,OTRO
17179,"to fill a tank , 25 buckets of water is required . how many buckets of water will be required to fill the same tank if the capacity of the bucket is reduced to 7 / 10 of its present ?",OTRO
3303,"a man swims downstream 40 km and upstream 16 km taking 4 hours each time , what is the speed of the man in still water ?. Then answer it somehow from the given data.",OTRO
23787,there are 20 poles with a constant distance between each pole . a car takes 21 second to reach the 12 th pole . how much will it take to reach the last pole .,OTRO
29869,"a factory produces 4560 toys per week . if the workers at this factory work 4 days a week and if these workers make the same number of toys everyday , how many toys are produced each day ?",OTRO
26758,"the time it took car p to travel 300 miles was 2 hours less than the time it took car r to travel the same distance . if car p ’ s average speed was 10 miles per hour greater than that of car r , what was car r ’ s average speed , in miles per hour ?",OTRO
17246,"a man covered a certain distance at some speed . had he moved 3 kmph faster , he would have taken 40 minutes less . if he had moved 2 kmph slower , he would have taken 40 minutes more . the distance ( in km ) is :",OTRO
2246,"About contains, blue, green, balls, randomly: an urn contains 5 red , 6 blue and 8 green balls . 3 balls are randomly selected from the urn , find the probability that the drawn ball are blue ?. Find the result from the information, although some parts are not explicit.",OTRO
31346,a boy is traveling from his house to school at 10 km / hr and reached school 2 hours late . next day he traveled 20 km / hr and reached 1 hour early . then find the distance between house and school ?,OTRO
18524,"venus travels around the sun at a speed of approximately 21 .9 miles per second . the approximate speed is how many, approximately, miles per hour ?",OTRO
29229,"at 15 : 00 there were 20 students in the computer lab . at 15 : 03 and every three minutes after that , 3 students entered the lab . if at 15 : 10 and every ten minutes after that 7 students left the lab , how many students were in the computer lab at 15 : 44 ?",OTRO
31817,"if three painters can complete three rooms in two hours , how many hours 5 painters would it take to do 20 rooms ?",OTRO
3850,a train 250 m long running at 72 kmph crosses a platform in 25 sec . what is the length of the platform ?,OTRO
4523,how many seconds will a 600 metre long train take to cross a man walking with a speed of 3 km / hr in the direction of the moving train if the speed of the train is 63 km / hr ?,OTRO
34541,"if 3 people can do 3 times of a particular work in 3 days , then how many days would it take 8 people to do 8 times of that particular work ?",OTRO
2369,a room 5 m 55 cm long and 3 m 74 cm broad is to be paved with square tiles . find the least number of square tiles required to cover the floor ?,OTRO
9465,"how many different ways can 2 students be seated in a row of 6 desks , so that there is always at least one empty desk between the students ?",OTRO
19428,"the population of a bacteria colony doubles every day . if it was started 9 days ago with 2 bacteria and each bacteria lives for 11 days , how large is the colony today ?",OTRO
24647,sandy walked 20 meters towards south . then sandy turned to her left and walked 20 meters . she then turned to her left and walked 20 meters . she then turned to her right and walked 20 meters . what distance is she from the starting point and in which direction ?,OTRO
19304,"if 80 lamps can be lighted 5 hours per day for 10 days for rs . 21.25 , then the number of lamps which can be lighted 4 hours daily for 30 days for rs . 76.50 , is ?",OTRO
16354,"the speed at which a man can row a boat in still water is 6 km / hr . if he rows downstream , where the speed of current is 3 km / hr , how many seconds will he take to cover 80 meters ?",OTRO
11861,"worker a takes 10 hours to do a job . worker b takes 15 hours to do the same job . how long it take both a & b , working together but independently , to do the same job ?",OTRO
20057,"there are two inlets and one outlet to a cistern . one of the inlets takes 2 hours to fill up the cistern and the other inlet takes twice as much time to fill up the same cistern . both of the inlets are turned on at 9 : 00 am with the cistern completely empty , and at 10 : 00 am , the outlet is turned on and it takes 1 more hour to fill the cistern completely . how much time does the outlet working alone takes to empty the cistern when the cistern is full ?",OTRO
19785,"the length of a train and that of a platform are equal . if with a speed of 72 k / hr , the train crosses the platform in one minute , then the length of the train ( in meters ) is ?",OTRO
28512,"from an island , it is possible to reach the mainland by either ferry p or ferry q . ferry p travels for 3 hours at 6 kilometers per hour , while ferry q takes a route that is three times longer . if ferry p is slower than ferry q by 3 kilometers per hour , how many hours longer is the journey of ferry q compared with the journey of ferry p ?",OTRO
22495,"a owes b rs . 50 . he agrees to pay b over a number of consecutive days on a monday , paying single note or rs . 10 or rs . 20 on each day . in how many different ways can a repay b .",OTRO
20899,"if the population of a certain country increases at the rate of one person every 40 seconds , by how many persons does the population increase in 1 hour ?",OTRO
29953,"Read this situation and answer: a man bring 2 cats to his home to eliminate all the mice . they do a half of the work in 5 days, then the man brings 3 more cats . if they hunt at the same rate, how many, approximately, days will take to hunt all the mice, since the first day ?",OTRO
3624,"on my sister ' s birthday , she was 126 cm in height , having grown 5 % since the year before . how tall was she the previous year ?",OTRO
15164,a searchlight on top of the watch - tower makes 3 revolutions per minute . what is the probability that a man appearing near the tower will stay in the dark for at least 5 seconds ?,OTRO
14290,"on a ranch , a rancher can place a loop of rope , called a lasso , once in every 2 throws around a cow ’ s neck . what is the probability that the rancher will be able to place a lasso around a cow ’ s neck at least once in 4 attempts ?",OTRO
32419,"In this situation: if 9 men do a work in 80 days , in how many days will 20 men do it ?. With 9, 80, 20, what should be calculated?",OTRO
2563,"Read this situation and answer: Using the information given, p, q and r together earn rs . 1890 in 9 days . p and r can earn rs . 600 in 5 days . q and r in 7 days can earn rs . 910 . how much amount does r can earn per day ?",OTRO
26850,a is half good a work man as b and together they finish a job in 12 days . in how many days working alone b finish the job ?,OTRO
7673,"1850 men have provisions for 15 days . if 150 more men join them , for how many days will the provisions last now ?",OTRO
27477,how long does a train 110 meters long running at the speed of 72 km / hour take to cross a bridge 132 meters in length ?,OTRO
20876,what is the least number of square tiles required to pave the floor of a room 15 m 17 cm long and 9 m 2 cm broad ?,OTRO
5241,a train 520 m long can cross an electric pole in 20 sec and then find the speed of the train ?,OTRO
32910,two trains each 250 m in length are running on the same parallel lines in opposite directions with the speed of 80 kmph and 70 kmph respectively . in what time will they cross each other completely ?,OTRO
30225,"a glucose solution contains 15 grams of glucose per 100 cubic centimeters of solution . if 65 cubic centimeters of the solution were poured into an empty container , how many grams of glucose would be in the container ?",OTRO
8503,Read this situation and answer: try to find the cost of fencing around a circular field of diameter 22 m at the rate of rs . 3 a meter ?,OTRO
11272,"if 9 spiders make 9 webs in 9 days , then how many days are needed for 1 spider to make 1 web ?",OTRO
16812,"a worker makes a toy in every 2 h . if he works for 80 h , then how many toys will he make ?",OTRO
4719,"the distance between west - town to east - town is 10 kilometers . two birds start flying simultaneously towards one another , the first leaving from west - town at a speed of 4 kilometers per minute and the second bird , leaving from east - town , at a speed of 1 kilometers per minute . what will be the distance , in kilometers , between the meeting point and west - town ?",OTRO
5356,"a certain junior class has 1,000 students and a certain senior class has 800 students . among these students , there are 20 siblings pairs , each consisting of 1 junior and 1 senior . if 1 student is to be selected at random from each class , what is the probability that the 2 students selected at will be a sibling pair ?",OTRO
21302,the sum of 3 consecutive even numbers is 246 . what are the numbers ?,OTRO
14937,if 3 men or 4 women can reap a field in 10 days how long will 5 men and 6 women take to reap it ?,OTRO
9905,"Read this situation and answer: workers at a campaign office have 2000 fliers to send out . if they send out 1 / 10 of them in the morning and 1 / 4 of the remaining ones out during the afternoon, how many, approximately, are left for the next day ?",OTRO
16697,"a train consists of 12 boggies , each boggy 15 metres long . the train crosses a telegraph post in 18 seconds . due to some problem , three boggies were detached . the train now crosses a telegraph post in",OTRO
3997,a can do a half of certain work in 70 days and b one third of the same in 35 days . they together will do the whole work in ?,OTRO
32442,"a computer factory produces 5376 computers per month at a constant rate , how many computers are built every 30 minutes assuming that there are 28 days in one month ?",OTRO
1382,"water boils at 212 ° f or 100 ° c and ice melts at 32 ° f or 0 ° c . if the temperature of a pot of water is 55 ° c , what is the temperature of the pot of water in ° f ?",OTRO
12769,"bruce and anne can clean their house in 4 hours working together at their respective constant rates . if anne ’ s speed were doubled , they could clean their house in 3 hours working at their respective rates . how many hours does it currently take anne to clean the house on her own ?",OTRO
14226,"a man can row 2 kmph in still water . when the river is running at 1.2 kmph , it takes him 1 hour to row to a place and black . what is the total distance traveled by the man ?",OTRO
27160,the distance between delhi and mathura is 100 kms . a starts from delhi with a speed of 50 kmph at 7 a . m . for mathura and b starts from mathura with a speed of 45 kmph at 8 p . m . from delhi . when will they meet ?,OTRO
10958,"if 6 cats can kill 6 rats in 6 minutes , how long will it take 100 cats to kill 100 rats ?",OTRO
24891,"There is a problem about trains, equal, lengths, take, respectively; two, 10, 20, 120; not sure which part is needed, find the answer.",OTRO
23060,"excluding stoppages , the speed of a train is 45 kmph and including stoppages it is 37 kmph . of how many minutes does the train stop per hour ?",OTRO
12874,a 160 meter long train crosses a man standing on the platform in 12 sec . what is the speed of the train ?. Then answer it somehow from the given data.,OTRO
3736,convert 0.34 in to a vulgar fraction ?,OTRO
19149,what is the least number of square tiles required to pave the floor of a room 50 m 00 cm long and 11 m 25 cm broad ?,OTRO
23528,"a train 125 m long passes a man , running at 3 km / hr in the same direction in which the train is going , in 10 seconds . the speed of the train is ?",OTRO
34554,"Based on the story, if an object travels 200 feet in 4 seconds, what is, more or less, the object ' s approximate speed in miles per hour ? ( note 1 mile = 5280 feet )",OTRO
5438,"800 men have provisions for 15 days . if 200 more men join them , for how many days will the provisions last now ?",OTRO
18206,a train 360 m long runs with a speed of 45 km / hr . what time will it take to pass a platform of 190 m long ?,OTRO
16372,a train speeds past a pole in 11 seconds and a platform 120 m long in 22 seconds . its length is ?,OTRO
535,the sum of four consecutive even integers is 1284 . the greatest of them is :,OTRO
15257,"Read this situation and answer: Using the information given, a pipe can empty 2 / 3 rd of a cistern in 12 mins . in 5 mins, what part of the cistern will be empty ?",OTRO
6031,6 people can do work in 80 days how much people they required to complete the work in 16 days ?,OTRO
4181,"it is the new year and mandy has made a resolution to lose weight this year . she plans to exercise and do yoga . for exercise she plans to workout at the gym and ride her bicycle in the ratio of 2 : 3 everyday . she will also do yoga in the ratio , yoga : exercise = 2 : 3 . if she rides her bike for 18 minutes , how much time will she spend doing yoga ? ( rounded to minutes )",OTRO
15329,"if a monkey can climb 6 meter & slip down 3 meter in alternate minutes , than how much time can be taken by the monkey to climb up to a height of 60 meter .",OTRO
13706,a car takes 6 hours to cover a distance of 270 km . how much should the speed in kmph be. Then answer it somehow from the given data.,OTRO
22971,two trains running in opposite directions cross a man standing on the platform in 27 seconds and 17 seconds respectively and they cross each other in 21 seconds . the ratio of their speeds is ?,OTRO
19794,"two trains of length 100 m and 200 m are 70 m apart . they start moving towards each other on parallel tracks , at speeds 54 kmph and 72 kmph . after how much time will the trains meet ?",OTRO
15608,"a car averages 30 miles per hour for the first 6 hours of a trip and averages 46 miles per hour for each additional hour of travel time . if the average speed for the entire trip is 34 miles per hour , how many hours long is the trip ?",OTRO
15737,"a car traveling at a certain constant speed takes 2 seconds longer to travel 1 kilometer than it would take to travel 1 kilometer at 225 kilometers per hour . at what speed , in kilometers per hour , is the car traveling ?",OTRO
13512,"Using 05, 00, 07, 700, 500 and the thing about sari, climb, mountain, night, they, choose or calculate the answer.",OTRO
7256,Read this situation and answer: a train 110 m long is running with a speed of 30 km / hr . in what time will it pass a man who is running at 6 km / hr in the direction opposite to that in which option seems to be the train is going ?,OTRO
15350,"in an examination , a student scores 4 marks for every correct answer and loses 1 mark for every wrong answer . if he attempts all 50 questions and secures 130 marks , the no of questions he attempts correctly is :",OTRO
8191,the speed of a car is 120 km in the first hour and 70 km in the second hour . what is the average speed of the car ?,OTRO
9850,"a train covers a distance of 15 km in 10 min . if it takes 10 sec to pass a telegraph post , then the length of the train is ?",OTRO
29523,a man walking at the rate of 5 km / hr crosses a bridge in 15 minutes . the length of the bridge ( in metres ) is ?,OTRO
31984,"the h . c . f and l . c . m of two numbers are 11 and 385 respectively . if one number lies between 75 and 125 , then that number is",OTRO
8889,"in an examination , a student scores 3 marks for every correct answer and loses 1 mark for every wrong answer . if he attempts all 30 questions and secures 130 marks , the no of questions he attempts correctly is :",OTRO
811,"two trains of length 100 m and 200 m are 100 m apart . they start moving towards each other on parallel tracks , at speeds 36 kmph and 72 kmph . in how much time will the trains cross each other ?",OTRO
8667,"a man swims downstream 30 km and upstream 18 km taking 6 hours each time , what is the speed of the man in still water ?",OTRO
626,calculate the circumference of a circular field whose radius is 7 centimeters .,OTRO
30300,a van takes 6 hours to cover a distance of 378 km . how much should the speed in kmph be. Then answer it somehow from the given data.,OTRO
34335,two numbers n and 16 have lcm = 52 and gcf = 8 . find n .,OTRO
14317,"if the product of two numbers is 62216 and their h . c . f . is 22 , find their l . c . m .",OTRO
24976,a train 80 m in length crosses a telegraph post in 6 seconds . the speed of the train is ?,OTRO
21706,"Read this situation and answer: in a garden, there are yellow and green flowers which are straight and curved . if the probability of picking a green flower is 3 / 4 and picking a straight flower is 1 / 2, then what is, more or less, the probability of picking a flower which is yellow and curved",OTRO
15833,"if the perimeter of a rectangular garden is 800 m , its length when its breadth is 100 m is ?",OTRO
9550,"a train covers a distance of 12 km in 10 minutes . if it takes 9 seconds to pass a telegraph post , then the length of the train is",OTRO
14778,"a bag contains 6 red , 2 yellow and 4 green balls . 3 balls are drawn randomly . what is the probability that the balls drawn contain balls of different colours ?",OTRO
26537,"sarah is driving to the airport . after driving at 50 miles per hour for one hour , she realizes that if she continues at that same average rate she will be an hour late for her flight . she then travels 100 miles per hour for the rest of the trip , and arrives 30 minutes before her flight departs . how many miles did she drive in all ?",OTRO
30419,a goods train runs at the speed of 72 km / hr and crosses a 300 m long platform in 26 sec . what is the length of the goods train ?,OTRO
9982,a 200 meter long train crosses a platform in 50 seconds while it crosses a signal pole in 42 seconds . what is the length of the platform ?,OTRO
17246,"Using the information given, a man covered a certain distance at some speed . had he moved 3 kmph faster, he would have taken 40 minutes less . if he had moved 2 kmph slower, he would have taken 40 minutes more . the distance ( in km ) is ?",OTRO
33193,a train 110 m long is running with a speed of 56 km / hr . in what time will it pass a man who is running at 6 km / hr in the direction opposite to that in which the train is going ?,OTRO
29159,"the hiker walking at a constant rate of 4 miles per hour is passed by a cyclist traveling in the same direction along the same path at 10 miles per hour . the cyclist stops to wait for the hiker 5 minutes after passing her , while the hiker continues to walk at her constant rate , how many minutes must the cyclist wait until the hiker catches up ?",OTRO
35331,the speed of a car is 50 km in the first hour and 60 km in the second hour . what is the average speed of the car ?,OTRO
14519,a train 400 m long can cross an electric pole in 40 sec and then find the speed of the train ?,OTRO
26991,"the length of the bridge , which a train 145 m long and traveling at 45 km / hr can cross in 30 sec is ?",OTRO
28509,"working at a constant rate , p can finish a job in 3 hours . q , also working at a constant rate , can finish the same job in 9 hours . if they. There are numbers like 3, 9, 2. Use them and decide the answer, but the exact operation is not clearly stated.",OTRO
35775,p and q can complete a work in 15 days and 10 days respectively . they started the work together and then q left after 2 days . p alone completed the remaining work . the work was finished in - - - days .,OTRO
27316,"walking, speed, kmph, crosses, square. Numbers: 4, 3. What is it?",OTRO
7190,the length of a room is 5.5 m and width is 3.75 m . find the cost of paying the floor by slabs at the rate of rs . 400 per sq . metre .,OTRO
23621,some persons can do a piece of work in 24 days . two times the number of these people will do half of that work in ?,OTRO
33687,"a man can row upstream at 45 kmph and downstream at 55 kmph , and then find the speed of the man in still water ?",OTRO
14865,"a man can row upstream at 60 kmph and downstream at 90 kmph , and then find the speed of the man in still water ?",OTRO
3477,how many seconds will a train 120 meters long take to cross a bridge 150 meters long if the speed of the train is 36 kmph ?,OTRO
4410,"In this situation: a plant manager must assign 8 new workers to one of five shifts .. With 8, one, five, two, what should be calculated?",OTRO
36437,"There is a problem about travelling, kmph, person, reaches, destination; 40, two, one; not sure which part is needed, find the answer.",OTRO
10645,"in a 100 m race , a covers the distance in 36 seconds and b in 45 second . in this race a beats b by :",OTRO
22601,"in what time will a train 100 m long cross an electric pole , it its speed be 72 km / hr ?",OTRO
30145,"There is a problem about radius, semi, circle, perimeter; 3.5; not sure which part is needed, find the answer.",OTRO
33394,"a can complete a project in 10 days and b can complete the same project in 30 days . if a and b start working on the project together and a quits 10 days before the project is completed , in how many days will the project be completed ?",OTRO
8092,"how many, approximately, seconds will a 900 meter long train moving with a speed of 63 km / hr take to cross a man walking with a speed of 3 km / hr in the direction of the train ?",OTRO
17496,"how many different ways can 2 students be seated in a row of 7 desks , so that there is always at least one empty desk between the students ?",OTRO
21805,"a man swims downstream 40 km and upstream 30 km taking 5 hours each time , what is the speed of the man in still water ?",OTRO
15859,ravi covers a distance of 900 mtrs in 180 secs . try to find his speed in kmph ?,OTRO
11843,how many seconds will a train 120 meters long take to cross a bridge 200 meters long if the speed of the train is 36 kmph ?,OTRO
14394,"miles, behind, traveling, direction, along. Numbers: 30, 58, 50, 8. What is it?",OTRO
33530,"r is the set of positive odd integers less than 50 , and s is the set of the squares of the integers in r . how many elements does the intersection of r and s contain ?",OTRO
30859,"a man swims downstream 36 km and upstream 18 km taking 6 hours each time , what is the speed of the man in still water ?. Then answer it somehow from the given data.",OTRO
9190,"when a train travels at a speed of 70 kmph , it reaches the destination on time . ... with 70, 50, 15. The question is missing some details, answer it.",OTRO
22470,"a train consists of 12 boggies , each boggy 15 metres long . the train crosses a telegraph post in 18 seconds . due to some problem , one boggies were detached . the train now crosses a telegraph post in",OTRO
3309,the length of a room is 9 m and width is 4.75 m . what is the cost of paying the floor by slabs at the rate of rs . 900 per sq . metre .,OTRO
